,epoch,loss,accuracy,val_loss,val_accuracy
30,30,0.008727279491722584,0.6862664818763733,0.009286182932555676,0.6791029572486877
31,31,0.008685736916959286,0.6870436072349548,0.009222546592354774,0.6796165108680725
32,32,0.008661088533699512,0.6862018704414368,0.009206096641719341,0.6671051979064941
33,33,0.008551445789635181,0.6874533891677856,0.009186560288071632,0.6841683983802795
34,34,0.00854179635643959,0.6869542002677917,0.009149079211056232,0.6577690839767456
35,35,0.008501941338181496,0.687258243560791,0.009100857190787792,0.6741840839385986
36,36,0.008480426855385303,0.6878215074539185,0.009131547063589096,0.666172981262207
37,37,0.00846773013472557,0.6875053644180298,0.00911951344460249,0.6795586943626404
38,38,0.008439356461167336,0.6882317066192627,0.009077722206711769,0.6623212099075317
39,39,0.00836053118109703,0.6880171895027161,0.009039292111992836,0.6555425524711609
40,40,0.008351895958185196,0.6881810426712036,0.0090537890791893,0.6612616181373596
41,41,0.008322542533278465,0.6890058517456055,0.009038010612130165,0.6456010937690735
42,42,0.008264865726232529,0.6888664364814758,0.009022057987749577,0.6594288349151611
43,43,0.008251240476965904,0.6889342665672302,0.009000593796372414,0.6718323826789856
44,44,0.008233322761952877,0.6883318424224854,0.009007418528199196,0.6765840649604797
45,45,0.008224355056881905,0.6893301010131836,0.00900895707309246,0.6621726155281067
46,46,0.008205695077776909,0.6893985867500305,0.009000498801469803,0.6766505837440491
47,47,0.008162358775734901,0.6885736584663391,0.008973481133580208,0.6770407557487488
48,48,0.008147488348186016,0.6899644732475281,0.008951266296207905,0.6826850175857544
49,49,0.008138056844472885,0.6893749237060547,0.008961020037531853,0.6922443509101868
50,50,0.0080990856513381,0.690493106842041,0.008946839720010757,0.6621853113174438
51,51,0.008090142160654068,0.6895167827606201,0.00894671306014061,0.6737492680549622
52,52,0.008081956766545773,0.6899384260177612,0.008931043557822704,0.6730381846427917
53,53,0.008050044998526573,0.690310001373291,0.008921382948756218,0.674288809299469
54,54,0.008044365793466568,0.6902057528495789,0.008961851708590984,0.6569005846977234
55,55,0.008036264218389988,0.6904241442680359,0.008940320461988449,0.6698670983314514
56,56,0.008011345751583576,0.6903811097145081,0.008900103159248829,0.6740934252738953
57,57,0.008006258867681026,0.6907288432121277,0.008902708068490028,0.6821073889732361
58,58,0.008000625297427177,0.6907975077629089,0.008917910978198051,0.6795163154602051
59,59,0.007994064129889011,0.6904793977737427,0.008904176764190197,0.6761540770530701
60,60,0.00797567330300808,0.690940260887146,0.008897612802684307,0.6711576581001282
61,61,0.007970359176397324,0.690725564956665,0.008891739882528782,0.6820494532585144
62,62,0.00796719640493393,0.6906293034553528,0.008886236697435379,0.6793751120567322
63,63,0.007951193489134312,0.6910830140113831,0.008885698392987251,0.673419177532196
64,64,0.007945637218654156,0.6909677386283875,0.008879761211574078,0.6823300123214722
65,65,0.007943602278828621,0.6911830902099609,0.00887393206357956,0.6796916723251343
66,66,0.007930350489914417,0.691523551940918,0.008878989145159721,0.6749672293663025
67,67,0.007926725782454014,0.6903709769248962,0.008874421939253807,0.6838861107826233
68,68,0.007925199344754219,0.6913261413574219,0.008870046585798264,0.6814054846763611
69,69,0.007915347814559937,0.6919592022895813,0.008874659426510334,0.6757925152778625
70,70,0.007912754081189632,0.6907151341438293,0.008874164894223213,0.6831759214401245
71,71,0.007909921929240227,0.6911230683326721,0.008871193043887615,0.6796062588691711
72,72,0.007901187054812908,0.6920337080955505,0.008876259438693523,0.6747521758079529
73,73,0.007899620570242405,0.6915010809898376,0.008875849656760693,0.6812009215354919
74,74,0.007898163050413132,0.6914488673210144,0.008871578611433506,0.6813021898269653
75,75,0.007891449145972729,0.6918903589248657,0.008865189738571644,0.6814529895782471
76,76,0.007889246568083763,0.6913512945175171,0.008871491067111492,0.6791893839836121
77,77,0.007888856343925,0.691544234752655,0.008866566233336926,0.674026370048523
78,78,0.007883026264607906,0.6912840604782104,0.008867970667779446,0.6757994890213013
79,79,0.007881542667746544,0.6913726329803467,0.008859764784574509,0.6780304312705994
80,80,0.0078811040148139,0.6917840242385864,0.008861158974468708,0.6785914897918701
81,81,0.007876797579228878,0.6912290453910828,0.008863277733325958,0.6775504350662231
82,82,0.007875612936913967,0.6912832856178284,0.008861960843205452,0.6826521754264832
83,83,0.007874718867242336,0.6920743584632874,0.008862588554620743,0.6803554892539978
84,84,0.007871405221521854,0.6916013956069946,0.008862465620040894,0.6818205714225769
85,85,0.007870479486882687,0.6921473145484924,0.008860725909471512,0.6740845441818237
86,86,0.007869675755500793,0.69107586145401,0.008857403881847858,0.6799069046974182
87,87,0.007866771891713142,0.6920758485794067,0.008856466971337795,0.6795482635498047
88,88,0.007866274565458298,0.6916550993919373,0.008859767578542233,0.679604172706604
89,89,0.00786583498120308,0.6913671493530273,0.008858364075422287,0.6803920865058899
90,90,0.00786315556615591,0.6920797228813171,0.008858820423483849,0.6786016821861267
91,91,0.007862815633416176,0.6921828389167786,0.00885763205587864,0.6758301854133606
92,92,0.007862548343837261,0.6920266151428223,0.008858690038323402,0.6770510077476501
93,93,0.007860450074076653,0.6909710168838501,0.008858073502779007,0.6791200041770935
94,94,0.007860210724174976,0.6914427280426025,0.00885746069252491,0.6813909411430359
95,95,0.007859763689339161,0.6922404766082764,0.008857510052621365,0.6783598065376282
96,96,0.007858265191316605,0.691723644733429,0.00885763205587864,0.679542601108551
97,97,0.00785792525857687,0.6921300888061523,0.00885794498026371,0.6783818602561951
98,98,0.007857690565288067,0.6914485096931458,0.00885728094726801,0.6789903044700623
99,99,0.007856507785618305,0.6915087699890137,0.008857633918523788,0.6794507503509521
