,epoch,loss,accuracy,val_loss,val_accuracy
59,59,0.4719032645225525,0.7000849843025208,0.46738582849502563,0.7240822911262512
60,60,0.4716529846191406,0.6995982527732849,0.46682071685791016,0.7042394280433655
61,61,0.4716339409351349,0.6999614834785461,0.4681474566459656,0.7076390981674194
62,62,0.47151148319244385,0.700364351272583,0.4666011929512024,0.708746075630188
63,63,0.4715057909488678,0.7003985047340393,0.4664798974990845,0.7059521079063416
64,64,0.4712955057621002,0.6986701488494873,0.46675997972488403,0.704812228679657
65,65,0.4714151620864868,0.695330023765564,0.46699410676956177,0.6957587599754333
66,66,0.4712873101234436,0.7010335326194763,0.46622234582901,0.7119238972663879
67,67,0.4711414575576782,0.700509786605835,0.46641862392425537,0.7047703266143799
68,68,0.47114062309265137,0.7019975185394287,0.4666910469532013,0.7026128768920898
69,69,0.4709818959236145,0.7031540274620056,0.4663406014442444,0.6964133977890015
70,70,0.4708552658557892,0.7013777494430542,0.4661654829978943,0.7235873341560364
71,71,0.4707835018634796,0.7024118900299072,0.46592843532562256,0.7114163041114807
72,72,0.4706695079803467,0.7016069293022156,0.46632128953933716,0.7124754786491394
73,73,0.47050634026527405,0.7044174671173096,0.46604156494140625,0.7163381576538086
74,74,0.47067853808403015,0.6984325647354126,0.46658262610435486,0.7170642614364624
75,75,0.47034263610839844,0.7015966773033142,0.46569666266441345,0.7282021641731262
76,76,0.4702901542186737,0.7031445503234863,0.4660491943359375,0.710146427154541
77,77,0.4700331687927246,0.7033491134643555,0.4654250741004944,0.7117753624916077
78,78,0.4701245129108429,0.7055056691169739,0.46541815996170044,0.7107719779014587
79,79,0.47028088569641113,0.7025080919265747,0.4654681086540222,0.7232290506362915
80,80,0.4703312814235687,0.7059001326560974,0.4658680260181427,0.7129321694374084
81,81,0.47010043263435364,0.7034264206886292,0.4656030237674713,0.7091556191444397
82,82,0.4698387086391449,0.7053960561752319,0.46561235189437866,0.7207739949226379
83,83,0.46971338987350464,0.7040765285491943,0.4652256667613983,0.7269781231880188
84,84,0.46973562240600586,0.7092020511627197,0.46528172492980957,0.7148527503013611
85,85,0.4698857069015503,0.7041129469871521,0.46520310640335083,0.713886559009552
86,86,0.4699040949344635,0.7058613300323486,0.46546149253845215,0.7257271409034729
87,87,0.46962639689445496,0.7073218822479248,0.4649912714958191,0.7144197225570679
88,88,0.46942049264907837,0.7079876661300659,0.46497803926467896,0.7208535671234131
89,89,0.4695482552051544,0.7053055167198181,0.46518731117248535,0.7152658700942993
90,90,0.4695756435394287,0.7056523561477661,0.4649212956428528,0.7149069309234619
91,91,0.4693979024887085,0.7052292227745056,0.46482139825820923,0.7229192852973938
92,92,0.46946901082992554,0.7040411829948425,0.465095192193985,0.7215816974639893
93,93,0.46942007541656494,0.7070946097373962,0.46511149406433105,0.7244805097579956
94,94,0.4694056212902069,0.7066454291343689,0.4648478329181671,0.7134585976600647
95,95,0.4692307710647583,0.7088581919670105,0.46492892503738403,0.7219108939170837
96,96,0.4693062901496887,0.7097727656364441,0.46479663252830505,0.7192418575286865
97,97,0.4691925346851349,0.7080724835395813,0.4647161066532135,0.7152395248413086
98,98,0.4692367911338806,0.7096419334411621,0.46482163667678833,0.7227509021759033
99,99,0.46907275915145874,0.7087061405181885,0.46457016468048096,0.7264702320098877
