,epoch,loss,accuracy,val_loss,val_accuracy
0,0,0.052252475172281265,0.4251239597797394,0.024778593331575394,0.47397956252098083
1,1,0.02111150324344635,0.5228152871131897,0.01992369443178177,0.4982715845108032
2,2,0.017541659995913506,0.5728999972343445,0.01675686426460743,0.6173287630081177
3,3,0.01442780252546072,0.6248297691345215,0.0141841359436512,0.6292149424552917
4,4,0.01258881762623787,0.6332933306694031,0.012373141944408417,0.6786324381828308
5,5,0.011112280189990997,0.6533882021903992,0.011336522176861763,0.6675631403923035
6,6,0.010175172239542007,0.6643867492675781,0.011032619513571262,0.6738995909690857
7,7,0.009110375307500362,0.6733447313308716,0.009971422143280506,0.6563519835472107
8,8,0.008613493293523788,0.6746711134910583,0.009505379013717175,0.6913619041442871
9,9,0.007993525825440884,0.6811657547950745,0.009280024096369743,0.6459879875183105
10,10,0.007603800389915705,0.6810533404350281,0.008488618768751621,0.7023491263389587
11,11,0.007185891270637512,0.6840115785598755,0.008425872772932053,0.6813382506370544
12,12,0.006944275461137295,0.6847191452980042,0.010064110159873962,0.6385949850082397
13,13,0.006716452073305845,0.6869799494743347,0.007829383946955204,0.664186418056488
14,14,0.006403089966624975,0.689031183719635,0.007773549761623144,0.6816633343696594
15,15,0.006313863676041365,0.6890425682067871,0.007792711723595858,0.7123558521270752
16,16,0.006123259663581848,0.6903176307678223,0.007451419718563557,0.7042710185050964
17,17,0.0060410634614527225,0.6918258666992188,0.007243640720844269,0.6906905174255371
18,18,0.005733000114560127,0.6946884393692017,0.0073280963115394115,0.7019655108451843
19,19,0.005880193784832954,0.6927391290664673,0.006806566845625639,0.6831080913543701
20,20,0.0054583619348704815,0.6984639763832092,0.006776953581720591,0.7048220038414001
21,21,0.005436569452285767,0.7015966773033142,0.006700446829199791,0.6915683746337891
22,22,0.00531185045838356,0.701974093914032,0.006626971065998077,0.7042753100395203
23,23,0.005408290773630142,0.7006356120109558,0.006654550787061453,0.7208130955696106
24,24,0.005219823680818081,0.7044547200202942,0.0067857601679861546,0.7249419093132019
25,25,0.004916282370686531,0.7084433436393738,0.006362252403050661,0.7307322025299072
26,26,0.0048004817217588425,0.7083997130393982,0.006250098347663879,0.7159141898155212
27,27,0.00474564079195261,0.7095056176185608,0.00627020513638854,0.7360774874687195
28,28,0.004785293247550726,0.7101161479949951,0.006288778502494097,0.7235787510871887
29,29,0.004807444754987955,0.7108060121536255,0.0068418653681874275,0.7266767024993896
30,30,0.00453767366707325,0.7134164571762085,0.005961821414530277,0.7160753011703491
31,31,0.004433457273989916,0.7157589793205261,0.005971237551420927,0.7247410416603088
32,32,0.004455695394426584,0.7157401442527771,0.005978268571197987,0.7194709777832031
33,33,0.004425926133990288,0.7143030166625977,0.006049903575330973,0.724896252155304
34,34,0.004284504801034927,0.7164057493209839,0.005807169713079929,0.7304762601852417
35,35,0.004257876425981522,0.7180730104446411,0.005875738803297281,0.7396396398544312
36,36,0.00423040334135294,0.7186414003372192,0.005835960619151592,0.7321290969848633
37,37,0.004186033736914396,0.719154417514801,0.006044380366802216,0.6784621477127075
38,38,0.004136734642088413,0.7194125056266785,0.005679135676473379,0.723179042339325
39,39,0.0040428959764540195,0.7193142771720886,0.0056831748224794865,0.7110763192176819
40,40,0.004045856650918722,0.7197795510292053,0.005703655071556568,0.7127223610877991
41,41,0.004053210373967886,0.7209426760673523,0.005736393854022026,0.7273783683776855
42,42,0.003955326974391937,0.7214626669883728,0.005633688066154718,0.7294400930404663
43,43,0.003924270160496235,0.7217502593994141,0.005650494247674942,0.7160030603408813
44,44,0.003922478295862675,0.7226542830467224,0.00570888863876462,0.7235206961631775
45,45,0.0038698427379131317,0.7221330404281616,0.005586273968219757,0.727911651134491
46,46,0.003845136146992445,0.7230297327041626,0.005599744617938995,0.7199753522872925
47,47,0.003838264849036932,0.7229961156845093,0.005634314380586147,0.7227585315704346
48,48,0.0037953017745167017,0.7230594158172607,0.005559850949794054,0.7127708196640015
49,49,0.003772696712985635,0.723357617855072,0.0055710142478346825,0.7282601594924927
50,50,0.003767485963180661,0.7238515615463257,0.005563183221966028,0.7229620814323425
51,51,0.0037602258380502462,0.723629355430603,0.005585741251707077,0.7344222068786621
52,52,0.003725398099049926,0.7244893908500671,0.005545393098145723,0.7353988289833069
53,53,0.0037105712108314037,0.7244361042976379,0.005542824976146221,0.7233838438987732
54,54,0.0037055248394608498,0.7248226404190063,0.005545703694224358,0.7301515340805054
55,55,0.0036782315000891685,0.724212110042572,0.005529939197003841,0.7204087972640991
56,56,0.0036711094435304403,0.7249785661697388,0.00553401093930006,0.7284569144248962
57,57,0.0036657273303717375,0.725096583366394,0.0055296579375863075,0.7247087955474854
58,58,0.0036431695334613323,0.7247980833053589,0.0055192396976053715,0.7340479493141174
59,59,0.0036365820560604334,0.7248530983924866,0.005516971927136183,0.7313545942306519
60,60,0.003630564082413912,0.725817859172821,0.00552324065938592,0.7201628684997559
61,61,0.003616040339693427,0.7255665063858032,0.005515238735824823,0.7163690328598022
62,62,0.00361016602255404,0.7262687087059021,0.005514351185411215,0.7307729721069336
63,63,0.0036049506161361933,0.7253232002258301,0.005515341646969318,0.725843071937561
64,64,0.0035945987328886986,0.7259173393249512,0.005511927418410778,0.7211290001869202
65,65,0.0035885407123714685,0.7255573272705078,0.005512327887117863,0.7335947155952454
66,66,0.0035846566315740347,0.7269771695137024,0.0055155204609036446,0.7286357283592224
67,67,0.0035759906750172377,0.7264584898948669,0.005510707385838032,0.7203921675682068
68,68,0.0035722125321626663,0.7263299822807312,0.005510679911822081,0.7250175476074219
69,69,0.0035692641977220774,0.7269830107688904,0.005511390045285225,0.717146635055542
70,70,0.003562028519809246,0.7261857986450195,0.005511673167347908,0.7311177253723145
71,71,0.0035586711019277573,0.7267629504203796,0.005511014256626368,0.7267196774482727
72,72,0.003556265728548169,0.7266923785209656,0.005512170493602753,0.7325360178947449
73,73,0.0035505970008671284,0.7270457744598389,0.0055092014372348785,0.7284252643585205
74,74,0.003548206062987447,0.7266752123832703,0.005509431939572096,0.7290268540382385
75,75,0.0035462812520563602,0.7269271612167358,0.005508894566446543,0.7218323349952698
76,76,0.003541777841746807,0.726783812046051,0.005509362556040287,0.7281021475791931
77,77,0.0035397543106228113,0.727057933807373,0.0055086249485611916,0.725468635559082
78,78,0.0035380981862545013,0.7272146940231323,0.005511508323252201,0.7307028770446777
79,79,0.0035345570649951696,0.7276464104652405,0.00550919258967042,0.7255817651748657
80,80,0.0035330087412148714,0.727060079574585,0.005509527400135994,0.72658371925354
81,81,0.003531755181029439,0.727241575717926,0.005509464535862207,0.7267479300498962
82,82,0.0035288999788463116,0.7270757555961609,0.005510265473276377,0.7306540608406067
83,83,0.0035276436246931553,0.7275236248970032,0.005509583745151758,0.7231011986732483
84,84,0.0035265430342406034,0.7271544933319092,0.005509994458407164,0.7264484763145447
85,85,0.0035242896992713213,0.7271484136581421,0.005509721580892801,0.7258064150810242
86,86,0.0035233311355113983,0.7273076772689819,0.0055109611712396145,0.728245735168457
87,87,0.0035224754828959703,0.7273077964782715,0.005511004477739334,0.7238001227378845
88,88,0.003520683152601123,0.7270535826683044,0.00550965778529644,0.7237304449081421
89,89,0.0035197818651795387,0.7269324660301208,0.005509750451892614,0.7290013432502747
90,90,0.003519149264320731,0.7276137471199036,0.005509440321475267,0.724973738193512
